name,alt_name,ra,dec,vmag,class
HR 4309,51    UMa,166.13,38.24138889,6.0,STAR A3III
HR 1345,,64.56629167,-20.7156111,6.0,STAR G8III
HR 732,,37.68829167,-0.25530556,6.0,STAR A7III
HR 4736,,186.8525,-63.7891944,6.0,STAR B8IV
HR 1217,,58.81791667,-12.0991944,6.0,STAR A5
HR 3656,,137.9207916,-39.2588888,6.0,STAR B6V
HR 2262,,94.14829167,-39.2643888,6.0,STAR A2V
HR 6711,,269.6762083,36.28780556,6.0,STAR
HR 8145,,320.0395833,-45.0221944,6.0,STAR
HR 8957,,354.6004166,-76.87,6.0,STAR K0III
HR 3342,,127.2120833,-9.74830556,6.0,STAR F2III
HR 5380,,215.9517083,-53.1766944,6.0,STAR K1III
HR 5296,,212.3957916,-51.5046944,6.0,STAR B9IV
HR 7028,,279.97,52.19611111,6.0,STAR A0
HR 6739,,271.21,-35.9013888,6.0,STAR K2III
HR 4046,,154.8617083,48.39688889,6.0,STAR K0
HR 6286,,253.3232916,47.41688889,6.0,STAR K2III
HR 9053,,358.89,47.35580556,6.0,STAR G8I
HR 7322,,289.2142083,46.99919444,6.0,STAR F6IV
HR 7299,,288.7607916,20.20330556,6.0,STAR G8III
HR 5134,,204.9987083,-49.9503055,6.0,STAR M5III
HR 4052,,155.13,54.21688889,6.0,STAR
HR 3868,,145.4492083,-55.2141944,6.0,STAR B4V
HR 4834,,190.7879166,-56.1761111,6.0,STAR B7V
HR 6300,,255.1129166,-48.6478055,6.0,STAR G8III
HR 6432,,259.5207916,17.31811111,6.0,STAR A1V
HR 5151,,205.7337083,-56.7681111,6.0,STAR B0III
HR 9052,,358.8904166,57.41219444,6.0,STAR B0II
HR 4809,,189.6857916,-18.2503055,6.0,STAR
HR 6840,,274.2212916,-3.00719444,6.0,STAR G3III
HR 8318,47    Cap,326.5679166,-9.27580556,6.0,STAR M3III
HR 1824,,82.7025,41.46188889,6.0,STAR K0III
HR 4144,,158.1982916,-58.6668888,6.0,STAR A2I
HR 2968,,114.9917083,-37.5793888,6.0,STAR B6IV
HR 1985,129    Tau,86.68958333,15.8225,6.0,STAR B8III
HR 6494,,261.9062083,-29.7243888,6.0,STAR B9IV
HR 1940,,84.88,-3.56469444,6.0,STAR A8V
HR 5254,,209.6662083,14.64938889,6.0,STAR K5III
HR 5874,,237.0554166,13.78861111,6.0,STAR
HR 4228,,162.0225,-59.9191944,6.0,STAR A0I
HR 2287,,95.65208333,12.57,6.0,STAR F0III
HR 5236,,209.1375,-54.7043888,6.0,STAR G6IV
HR 2057,,88.68370833,-0.96830556,6.0,STAR K0III
HR 307,73    Psc,16.21920833,5.65638889,6.0,STAR
HR 5433,,218.0842083,26.67719444,6.01,STAR A7V
HR 5840,19Tau6Ser,235.2467083,16.02469444,6.01,STAR G8III
HR 638,,32.8425,-10.0521944,6.01,STAR F5V
HR 560,,28.97420833,1.84969444,6.01,STAR F7V
HR 1114,Tau For,54.69870833,-27.9431111,6.01,STAR A0V
HR 6834,,274.0232916,2.37780556,6.01,STAR M4III
HR 3295,,126.1517083,-4.71688889,6.01,STAR F2V
HR 3741,,141.5929166,-1.46388889,6.01,STAR K2III
HR 2542,,103.2642083,35.78861111,6.01,STAR K3III
HR 2800,,110.2292083,-26.9636111,6.01,STAR B2V
HR 460,,23.81329167,-58.1393888,6.01,STAR F2V
HR 1279,,61.925,15.16280556,6.01,STAR F3V
HR 7043,,280.9004166,36.55669444,6.01,STAR G8
HR 2730,,108.3495833,-22.6733055,6.01,STAR K2III
HR 5628,,228.1407916,-72.7703055,6.01,STAR B8III
HR 5553,,223.3487916,19.15280556,6.01,STAR K2V
HR 6389,,258.2445833,-32.4386111,6.01,STAR B1II
HR 3222,,123.2492083,16.51419444,6.01,STAR G8III
HR 6586,,266.2325,-57.5453055,6.01,STAR G8III
HR 8286,,326.37,-71.0088888,6.01,STAR B8IV
HR 3899,6    Sex,147.8082916,-4.24330556,6.01,STAR A8III
HR 5970,,240.8929166,-32.0006111,6.01,STAR F4IV
HR 8381,,330.1004166,-55.8828055,6.01,STAR B9IV
HR 1517,,71.57,18.735,6.01,STAR K4III
HR 8707,,343.2657916,60.10111111,6.01,STAR
HR 6349,,256.3204166,-0.7025,6.01,STAR F8IV
HR 3109,53    Cam,120.4267083,60.32438889,6.01,STAR A2
HR 7925,,310.0745833,60.50530556,6.01,STAR F6IV
HR 2958,,115.1479166,-8.18580556,6.01,STAR A3IV
HR 8024,,314.6745833,-14.4828055,6.01,STAR F0IV
HR 8453,,332.6407916,-4.26719444,6.01,STAR K0III
HR 7204,,285.23,33.80219444,6.01,STAR
HR 7726,,303.1325,51.46361111,6.01,STAR K2III
HR 3316,,126.3295833,-21.0458055,6.01,STAR F3V
HR 5732,,231.0212916,45.27111111,6.01,STAR K2III
HR 5205,,207.6029166,5.49719444,6.01,STAR K0
HR 5124,,204.7045833,-57.6231111,6.01,STAR G5I
HR 4115,,156.8554166,-65.7046944,6.01,STAR A2V
HR 1670,,77.43791667,28.03061111,6.01,STAR A5
HR 9105,,1.15291667,42.09219444,6.01,STAR B9III
HR 7486,,295.2729166,13.81561111,6.01,STAR B5V
HR 3640,79    Cnc,137.5870833,21.99638889,6.01,STAR G5III
HR 5094,73    Vir,203.0117083,-18.7288888,6.01,STAR F0IV
HR 6692,,269.6629166,-28.7591944,6.01,STAR B3IV
HR 5882,,237.8812916,-47.0606111,6.01,STAR K2III
HR 4927,,194.6970833,75.4725,6.01,STAR K0III
HR 805,,40.5275,-38.3838888,6.01,STAR G8III
HR 7643,,300.3495833,-22.7371944,6.01,STAR G7V
HR 20,,2.33420833,79.71469444,6.01,STAR A7IV
HR 171,,9.96670833,-44.7966944,6.01,STAR K1III
HR 5864,,236.8707916,-37.9163888,6.01,STAR G6V
HR 1374,,65.38041667,-25.7283055,6.01,STAR F0IV
HR 7130,,285.0145833,-66.6533055,6.01,STAR K0III
HR 4633,,182.6920833,27.28138889,6.01,STAR A4V
HR 1446,,68.45041667,9.41311111,6.01,STAR G8III
HR 5027,,200.2012083,-55.8006111,6.02,STAR B0I
HR 8929,,352.8625,-44.8436111,6.02,STAR K1III
HR 5633,,226.835,18.44169444,6.02,STAR A3V
HR 3101,,118.9437083,-43.845,6.02,STAR B6V
HR 7052,4Eps1Lyr,281.0845833,39.67111111,6.02,STAR F1V
HR 432,97    Psc,22.47041667,18.35561111,6.02,STAR A4IV
HR 8798,,346.8654166,32.82580556,6.02,STAR A4V
HR 8864,9    And,349.5975,41.77361111,6.02,STAR A7V
HR 4096,,156.8667083,41.60080556,6.02,STAR A2V
HR 8237,,322.585,52.95811111,6.02,STAR A2V
HR 5169,,205.9779166,52.06438889,6.02,STAR A1V
HR 3028,,117.7737916,54.12919444,6.02,STAR F6V
HR 2659,44    Gem,106.3267083,22.63719444,6.02,STAR B8V
HR 1459,,69.12170833,23.34080556,6.02,STAR F5IV
HR 2810,58    Gem,110.8675,22.94530556,6.02,STAR A1V
HR 4922,,195.1357916,-33.5053055,6.02,STAR F0V
HR 4878,37    Vir,192.9037083,3.05669444,6.02,STAR
HR 6702,,269.2017083,45.35080556,6.02,STAR M5II
HR 3148,,120.0620833,-48.9813888,6.02,STAR A2V
HR 2950,,115.0292083,5.23080556,6.02,STAR A0III
HR 5424,,217.6892083,4.77219444,6.02,STAR
HR 865,,44.13920833,47.16388889,6.02,STAR
HR 1170,,57.28420833,43.96311111,6.02,STAR A9IV
HR 5377,,215.8345833,-50.7721944,6.02,STAR K2III
HR 1669,,77.57879167,37.30188889,6.02,STAR K3II
HR 4964,,197.4112916,37.42311111,6.02,STAR K3III
HR 5745,,231.9120833,25.10169444,6.02,STAR
HR 4512,,176.055,25.21830556,6.02,STAR K5III
HR 7620,,299.1842083,36.25080556,6.02,STAR B5IV
HR 4012,,153.6237083,21.16780556,6.02,STAR F9V
HR 4285,,165.0857916,42.91138889,6.02,STAR F9V
HR 6501,,262.2337916,-36.7783055,6.02,STAR K0III
HR 5025,,199.7675,35.12811111,6.02,STAR F0IV
HR 2074,,89.23370833,24.24969444,6.02,STAR A0I
HR 4755,,187.4912916,-41.7361111,6.02,STAR M2II
HR 633,16    Ari,32.8,25.93688889,6.02,STAR
HR 2962,,115.6812916,34.00030556,6.02,STAR F7V
HR 1967,,85.72420833,-6.79611111,6.02,STAR F3V
HR 3287,,126.1782916,42.005,6.02,STAR K5III
HR 7140,,283.7187916,33.96861111,6.02,STAR G8III
HR 371,,19.07829167,33.11469444,6.02,STAR K1III
HR 3209,16Zet1Cnc,123.0529166,17.64780556,6.02,STAR F9V
HR 1432,85    Tau,67.96579167,15.85169444,6.02,STAR F4V
HR 5456,,219.5817083,-38.7941944,6.02,STAR K3III
HR 6218,,251.2507916,-28.5096944,6.02,STAR A3IV
HR 3115,,119.8962083,13.24219444,6.02,STAR K2
HR 2754,,108.0082916,-63.19,6.02,STAR A0IV
HR 6253,,253.8529166,-63.2696944,6.02,STAR A0III
HR 3906,7    Sex,148.0507916,2.45419444,6.02,STAR A0V
HR 5279,,212.1129166,-74.8503055,6.02,STAR G2IV
HR 190,,10.95920833,-12.0116944,6.02,STAR K2III
HR 6570,,264.1529166,30.78530556,6.02,STAR A5V
HR 561,,29.63879167,61.69811111,6.02,STAR B5III
HR 4391,,170.7137083,64.33061111,6.02,STAR A1V
HR 7332,29Ome2Aql,289.9707916,11.535,6.02,STAR A2V
HR 3882,,146.8895833,11.42888889,6.02,STAR M8III
HR 2661,,105.2712083,-58.94,6.02,STAR A8III
HR 6435,,259.9720833,-17.7563888,6.02,STAR A2V
HR 3691,,138.8229166,-58.3886111,6.02,STAR B7IV
HR 4323,,166.6220833,-58.6753055,6.02,STAR K2II
HR 4184,,160.5470833,31.69688889,6.02,STAR M4III
HR 946,,47.6125,26.89638889,6.02,STAR K3III
HR 2739,,108.6175,-10.3166944,6.03,STAR B0III
HR 8086,61    Cyg,316.7304166,38.74330556,6.03,STAR K7V
HR 2378,,98.09708333,11.67361111,6.03,STAR K0III
HR 2001,,86.86129167,-10.5331111,6.03,STAR A4V
HR 6235,,252.1125,-14.9093888,6.03,STAR A0V
HR 1859,,81.75,-68.6228055,6.03,STAR F0IV
HR 1534,,72.18579167,3.58830556,6.03,STAR K1III
HR 866,,43.08,-62.9096944,6.03,STAR K1III
HR 9046,,358.6607916,-40.3,6.03,STAR F8IV
HR 6653,,268.2412083,-35.6241944,6.03,STAR F2III
HR 6182,,250.8420833,-67.4325,6.03,STAR A0V
HR 5965,,240.6642083,-29.1358055,6.03,STAR K3III
HR 4725,,186.3129166,23.92611111,6.03,STAR K0III
HR 6513,,262.9545833,-46.0363888,6.03,STAR F8I
HR 3234,,123.1287916,-46.2641944,6.03,STAR B5V
HR 3020,,116.3254166,-43.7521944,6.03,STAR B6IV
HR 1281,,63.43708333,72.12638889,6.03,STAR K1III
HR 7239,,286.7179166,-16.2288888,6.03,STAR B8IV
HR 4156,Phi2Hya,159.0695833,-16.3443888,6.03,STAR M1III
HR 4264,,164.0604166,42.00830556,6.03,STAR K2III
HR 4827,,190.455,-19.7586111,6.03,STAR F3III
HR 8626,,339.8929166,37.59280556,6.03,STAR G3I
HR 2438,54    Aur,99.88791667,28.26311111,6.03,STAR B7III
HR 2699,,107.3882916,-16.2346944,6.03,STAR B1II
HR 1048,66    Ari,52.11079167,22.80419444,6.03,STAR K0IV
HR 367,88    Psc,18.67670833,6.99530556,6.03,STAR
HR 5448,,218.6604166,36.62580556,6.03,STAR
HR 6330,,254.8395833,56.68861111,6.03,STAR
HR 8218,,321.6875,52.89861111,6.03,STAR B6V
HR 1631,,75.39379167,-39.7181111,6.03,STAR G5III
HR 6584,,264.9895833,31.2025,6.03,STAR M2III
HR 6224,16    Oph,251.3737083,1.02030556,6.03,STAR B9III
HR 8462,39    Aqr,333.1075,-14.1938888,6.03,STAR F2V
HR 5918,,239.0270833,-39.8641944,6.03,STAR B6V
HR 3549,,133.2657916,-56.6493888,6.03,STAR A0V
HR 816,,41.33708333,4.71169444,6.03,STAR
HR 3040,,117.7595833,33.23361111,6.03,STAR A2V
HR 1593,,75.39958333,61.07811111,6.03,STAR F4V
HR 4930,,195.7717083,-71.4761111,6.03,STAR B1III
HR 3380,,128.5554166,8.45188889,6.03,STAR F3IV
HR 2448,,99.6475,-16.8736111,6.03,STAR A1V
HR 8532,33    Peg,335.915,20.84830556,6.04,STAR F7V
HR 8169,,320.3417083,32.61280556,6.04,STAR A1V
HR 8122,,318.7775,-17.345,6.04,STAR G5
HR 4101,45    Leo,156.9125,9.7625,6.04,STAR A0
HR 2576,,103.3912916,-28.5396944,6.04,STAR G5IV
HR 5228,,208.5692083,-28.5696944,6.04,STAR K2III
HR 5668,,229.0437083,-43.4846944,6.04,STAR B3IV
HR 1938,,85.14958333,31.35811111,6.04,STAR B9III
HR 5220,,208.0767083,12.16530556,6.04,STAR A1V
HR 3030,,117.2582916,13.37080556,6.04,STAR K0
HR 2191,,92.86620833,13.63861111,6.04,STAR A0V
HR 3688,,139.0175,-44.8986111,6.04,STAR A1I
HR 5012,,199.8287916,-72.0356111,6.04,STAR K3III
HR 4230,44    LMi,162.4737916,27.97388889,6.04,STAR F3V
HR 2436,,99.77208333,22.03080556,6.04,STAR G9III
HR 572,,30.73829167,77.91638889,6.04,STAR K0
HR 8526,,336.4625,-75.0156111,6.04,STAR G3V
HR 7541,,297.2592083,-10.8708055,6.04,STAR K5III
HR 301,26    Cet,15.95420833,1.36669444,6.04,STAR F1V
HR 2444,,99.25791667,-38.1466944,6.04,STAR K0III
HR 7009,,279.5270833,39.66811111,6.04,STAR M4II
HR 5443,,219.4429166,-67.9321944,6.04,STAR F7V
HR 6809,40    Dra,270.0142083,80.00080556,6.04,STAR F7
HR 7240,,286.8787916,-28.6368888,6.04,STAR K3III
HR 876,,44.50958333,38.615,6.04,STAR
HR 6673,,268.0195833,39.98219444,6.04,STAR
HR 6351,,255.9729166,34.79030556,6.04,STAR A5V
HR 178,,10.4,24.62919444,6.04,STAR A7
HR 4744,,187.0787916,-64.3413888,6.04,STAR A0V
HR 1624,,76.62370833,61.17,6.04,STAR K5II
HR 107,,7.08370833,10.18969444,6.04,STAR F6V
HR 4535,,177.3120833,16.24280556,6.04,STAR A3
HR 6139,,255.2437083,-86.3643888,6.04,STAR A2V
HR 5519,,222.1587916,-36.6346944,6.04,STAR M3III
HR 4172,,159.71,-12.4436111,6.04,STAR A0V
HR 857,,43.13379167,-12.7693888,6.04,STAR K2V
HR 1028,,51.04208333,12.62938889,6.04,STAR K0III
HR 4006,,153.4575,27.13580556,6.04,STAR G3III
HR 2582,,103.745,-2.80361111,6.04,STAR
HR 6399,,257.9175,49.74669444,6.04,STAR A5III
HR 7015,,281.2979166,-61.095,6.04,STAR K3III
HR 6931,,277.7625,-41.9136111,6.04,STAR A3V
HR 5807,,234.6762916,-39.1281111,6.04,STAR A3
HR 7979,Bet Mic,312.995,-33.1771944,6.04,STAR A2V
HR 7355,,291.1254166,-27.8656111,6.04,STAR B2V
HR 6826,,273.27,38.77361111,6.04,STAR B9III
HR 283,,15.015,44.71330556,6.04,STAR B9V
HR 2188,,93.43879167,51.1725,6.04,STAR K1III
HR 8537,,335.7507916,62.42,6.04,STAR A1V
HR 8700,Tau1Gru,343.4079166,-48.5981111,6.04,STAR G0V
HR 3078,,117.9179166,-42.8883055,6.04,STAR B2IV
HR 5832,,235.655,-49.4893888,6.04,STAR K2III
HR 741,29    Ari,38.22541667,15.03469444,6.04,STAR F8V
HR 3938,,149.5317083,8.31419444,6.04,STAR
HR 7457,11    Cyg,293.9512916,36.94438889,6.05,STAR B8V
HR 795,,40.45120833,-3.21330556,6.05,STAR
HR 8010,,313.9195833,4.53280556,6.05,STAR G6III
HR 8701,Rho Ind,343.6642083,-70.0736111,6.05,STAR G2IV
HR 5293,,212.6287916,-70.3056111,6.05,STAR K4II
HR 4109,,157.1832916,-3.7425,6.05,STAR A1
HR 7505,,295.7895833,30.67861111,6.05,STAR A1V
HR 8045,,315.4387916,-26.8811111,6.05,STAR A7V
HR 3269,,124.9579166,3.94780556,6.05,STAR G8III
HR 6520,,262.935,-26.2696944,6.05,STAR B9
HR 4451,,173.3107916,-16.2806111,6.05,STAR F9III
HR 1646,,76.22708333,-3.03969444,6.05,STAR B5IV
HR 955,,47.82829167,-3.81169444,6.05,STAR M1III
HR 4670,,184.2637083,-16.6936111,6.05,STAR A2IV
HR 1526,,71.48079167,-39.3566944,6.05,STAR K1III
HR 69,,4.57170833,11.20580556,6.05,STAR K0III
HR 3716,,140.1232916,-37.5813888,6.05,STAR K3III
HR 7512,,295.9642083,34.1625,6.05,STAR B8III
HR 1991,Iot Men,83.90129167,-78.8208055,6.05,STAR B8III
HR 4394,,170.825,-0.13169444,6.05,STAR K3
HR 3524,,130.8017083,-79.0696944,6.05,STAR A5V
HR 8182,,320.6745833,30.30969444,6.05,STAR K1III
HR 8120,,318.3595833,36.63361111,6.05,STAR F0III
HR 8927,,352.6654166,38.66188889,6.05,STAR G9III
HR 6210,,250.9482916,-38.1566944,6.05,STAR B9II
HR 205,,11.54541667,44.86138889,6.05,STAR B9III
HR 1661,,76.65291667,-13.1218888,6.05,STAR A0V
HR 3943,,149.4270833,-48.4143888,6.05,STAR B3V
HR 2111,,90.25170833,27.57219444,6.05,STAR B9I
HR 2495,,101.3470833,-23.4618888,6.05,STAR K0
HR 8877,,350.2082916,-50.3066944,6.05,STAR F5
HR 2868,,112.3412083,-14.9991944,6.05,STAR F7V
HR 3341,,126.605,-52.8075,6.05,STAR A0V
HR 2561,,104.305,57.56330556,6.05,STAR K3III
HR 3097,,119.3162916,8.64138889,6.05,STAR K0III
HR 2839,,111.3329166,-21.9828055,6.05,STAR A8I
HR 2112,,90.70291667,49.90561111,6.05,STAR B9IV
HR 6054,,243.7232916,-25.4768888,6.05,STAR B7IV
HR 1531,,69.59041667,-77.6561111,6.05,STAR K2III
HR 4582,,179.7954166,-51.6966944,6.05,STAR K1III
HR 2129,,90.30458333,-25.4178055,6.05,STAR A1V
HR 1727,,78.47208333,-52.0311111,6.05,STAR K3III
HR 4595,,180.5837916,-85.6316944,6.05,STAR K3III
HR 5178,,206.8062083,-9.70919444,6.05,STAR K5III
HR 926,,46.15870833,1.86361111,6.05,STAR K0III
HR 4130,,157.9525,-28.2375,6.05,STAR F7V
HR 5964,,239.7682916,49.88111111,6.05,STAR F0IV
HR 2455,,99.90129167,-23.6956111,6.05,STAR A0
HR 5147,,205.4404166,-33.5968888,6.05,STAR K0II
HR 2813,,110.0892083,-52.3116944,6.05,STAR F0IV
HR 7203,,285.7657916,-19.2453055,6.05,STAR G6III
HR 5030,,200.7192083,-72.1466944,6.05,STAR B6V
HR 7423,,290.4175,79.60280556,6.05,STAR A3V
HR 3495,,131.125,-65.8256111,6.05,STAR A4V
HR 597,,32.35541667,81.29580556,6.05,STAR A1V
HR 923,,46.33670833,40.5825,6.05,STAR K0III
HR 7524,,297.7554166,-65.605,6.05,STAR F2III
HR 8017,,314.2942083,-0.46361111,6.05,STAR K2III
HR 7415,,292.6379166,3.44438889,6.05,STAR A0
HR 7538,,297.2982916,-28.7888888,6.05,STAR F2V
HR 8043,,313.6845833,75.92561111,6.05,STAR G5III
HR 4770,,187.8392083,7.60419444,6.05,STAR K5
HR 1014,,49.49579167,-66.9268888,6.05,STAR A3V
HR 6087,,245.0179166,21.1325,6.05,STAR G8III
HR 6230,,251.2987916,43.21719444,6.05,STAR K4III
HR 3761,,141.6842083,-64.9296944,6.05,STAR A3V
HR 1941,24    Cam,85.75670833,56.58169444,6.05,STAR K0III
HR 1245,,59.67870833,-57.1025,6.05,STAR F2IV
HR 1918,,84.36420833,-5.93830556,6.05,STAR B1V
HR 5422,,217.4570833,31.79111111,6.06,STAR A0V
HR 7768,,304.9304166,-1.07861111,6.06,STAR K0
HR 7611,,298.3975,59.70888889,6.06,STAR A3V
HR 7081,,281.9895833,31.75688889,6.06,STAR B3IV
HR 4379,,169.3292083,-67.8236111,6.06,STAR M2III
HR 6367,,257.0567083,-1.07938889,6.06,STAR A1V
HR 6497,,261.5792083,7.59561111,6.06,STAR B9V
HR 1221,33    Tau,59.26579167,23.17561111,6.06,STAR B9IV
HR 571,,28.94329167,-60.8613888,6.06,STAR F0IV
HR 106,48    Psc,7.05291667,16.445,6.06,STAR K5III
HR 2422,,99.35041667,6.13530556,6.06,STAR O8
HR 5513,,221.8070833,-21.3246944,6.06,STAR K5III
HR 4615,,181.5962916,-65.7091944,6.06,STAR G8III
HR 4669,,184.275,-65.6928055,6.06,STAR A0V
HR 1491,,72.20958333,75.94111111,6.06,STAR A9IV
HR 1572,,75.58370833,74.26919444,6.06,STAR K5III
HR 7238,,286.2429166,30.73330556,6.06,STAR M2III
HR 185,Lam1Scl,10.67879167,-38.4633055,6.06,STAR A0V
HR 4330,,167.4162083,67.21030556,6.06,STAR F0
HR 7013,,279.0554166,65.48861111,6.06,STAR F0V
HR 18,,2.13920833,-17.5775,6.06,STAR M0III
HR 344,,17.54791667,15.67419444,6.06,STAR M0III
HR 8683,,342.1842083,62.93830556,6.06,STAR K0
HR 3737,,141.0679166,-39.4258055,6.06,STAR A7V
HR 1447,,68.34170833,-10.7858055,6.06,STAR K0
HR 5295,,212.7579166,-69.7196944,6.06,STAR A6IV
HR 3239,,123.5457916,-32.1408055,6.06,STAR B1V
HR 6120,,247.4375,-57.7558055,6.06,STAR G8I
HR 1127,,56.02670833,48.52361111,6.06,STAR K4III
HR 6821,,274.2537916,-51.0683055,6.06,STAR B9V
HR 978,,49.14629167,32.18361111,6.06,STAR G8IV
HR 2268,,94.70329167,-15.0246944,6.06,STAR M0III
HR 6671,,268.7829166,-36.4758055,6.06,STAR B9III
HR 8942,,353.4812916,20.84080556,6.06,STAR M3III
HR 6208,,250.2525,24.85861111,6.06,STAR K2
HR 249,,13.3675,37.41811111,6.06,STAR
HR 6651,,268.205,-34.1141944,6.06,STAR K1III
HR 7568,,297.6957916,37.82638889,6.06,STAR M4II
HR 6323,,255.9237916,-47.16,6.06,STAR A2V
HR 4715,4    CVn,185.9457916,42.54280556,6.06,STAR F3III
HR 7317,,289.7504166,-15.5363888,6.06,STAR K3III
HR 151,,9.02879167,-22.8425,6.06,STAR A6
HR 7911,,309.8887916,40.57938889,6.06,STAR B6III
HR 1397,,66.58791667,8.59030556,6.06,STAR B6IV
HR 2030,,88.0975,19.86811111,6.06,STAR G2III
HR 647,,33.51079167,47.48419444,6.06,STAR F4V
HR 5211,3    Cen,207.9587916,-32.9946944,6.06,STAR B8V
HR 4556,,178.5479166,-57.41,6.06,STAR A0III
HR 2929,23    Lyn,115.2062916,57.08280556,6.06,STAR K5III
HR 7027,,282.4312083,-72.9946944,6.06,STAR B9IV
HR 3292,,126.2704166,35.01138889,6.06,STAR K0
HR 148,,8.88920833,-54.8218888,6.06,STAR K0IV
HR 7359,,290.6392083,33.51811111,6.06,STAR K0III
HR 2304,,96.38708333,23.32688889,6.06,STAR A2V
HR 3895,,147.1667083,-56.4118888,6.06,STAR K0III
HR 550,Tau2Hyi,26.94379167,-80.1766944,6.06,STAR F0IV
HR 2971,,114.7517083,-53.2733055,6.06,STAR B9IV
HR 5562,,224.1287916,-32.6366944,6.06,STAR K3III
HR 4631,,182.6407916,-37.8703055,6.06,STAR A5V
HR 4965,,197.7432916,-52.5668888,6.06,STAR A0
HR 8994,,356.1057916,-70.4903055,6.07,STAR G8IV
HR 4186,,159.8192083,-74.4936111,6.07,STAR K3II
HR 5496,,221.2987916,-1.41780556,6.07,STAR M1III
HR 1997,,87.09329167,20.86938889,6.07,STAR B9V
HR 94,,6.12379167,-2.21919444,6.07,STAR K1III
HR 1185,,57.47920833,22.24438889,6.07,STAR B8III
HR 6825,,273.8782916,-18.6613888,6.07,STAR A0I
HR 4855,34    Vir,191.8067083,11.95811111,6.07,STAR A3V
HR 8210,,321.6112083,19.37561111,6.07,STAR A8
HR 14,,2.05041667,-2.44780556,6.07,STAR K2III
HR 4298,,165.17,-31.8393888,6.07,STAR F8V
HR 7260,,286.9887083,16.85330556,6.07,STAR G5V
HR 5389,,217.4032916,-76.7291944,6.07,STAR K0III
HR 6635,,269.4242083,-76.1775,6.07,STAR K2III
HR 3589,67    Cnc,135.4537916,27.90280556,6.07,STAR A8V
HR 4833,76    UMa,190.3912916,62.71311111,6.07,STAR A2III
HR 8098,6    Equ,317.63,10.04888889,6.07,STAR A2V
HR 237,,12.81829167,61.80580556,6.07,STAR K2I
HR 8063,,315.77,38.6575,6.07,STAR G8III
HR 8741,,344.8987083,-13.0708055,6.07,STAR K5III
HR 8639,,340.6795833,-44.2478055,6.07,STAR K0III
HR 3201,,122.8192083,9.82111111,6.07,STAR B6III
HR 725,,37.39708333,9.56580556,6.07,STAR K2III
HR 5457,,219.7957916,-46.5841944,6.07,STAR F7V
HR 3593,,135.0925,-43.1733055,6.07,STAR B2V
HR 7073,,281.5542083,41.44169444,6.07,STAR B6V
HR 5498,,221.8012916,-52.2056111,6.07,STAR A1III
HR 9014,,357.1354166,-6.38061111,6.07,STAR K4III
HR 966,,48.73629167,42.50388889,6.07,STAR K2III
HR 3010,2    Pup,116.3712083,-14.6908055,6.07,STAR A2V
HR 2349,,96.79670833,-25.8566944,6.07,STAR F9V
HR 9011,,356.8882916,46.8325,6.07,STAR B3IV
HR 3590,,135.3807916,5.64080556,6.07,STAR K1II
HR 2254,,94.26458333,-22.715,6.07,STAR G0V
HR 6778,,272.7687083,-47.5131111,6.07,STAR K1III
HR 5865,,237.2095833,-52.4381111,6.07,STAR K2III
HR 5052,,200.975,37.03388889,6.07,STAR M3III
HR 4510,,175.9795833,-6.67719444,6.07,STAR
HR 7644,,301.3867083,-67.3208055,6.07,STAR G3V
HR 7450,,292.7507916,70.98938889,6.07,STAR K2
HR 2231,,93.91708333,6.06611111,6.07,STAR B6V
HR 1557,,72.5675,-41.3208055,6.07,STAR F2V
HR 5000,,199.1867083,-65.1383055,6.07,STAR F5V
HR 386,,20.945,78.72580556,6.07,STAR A0I
HR 4077,43    Leo,155.7517083,6.5425,6.07,STAR K3III
HR 8297,,325.5045833,35.51030556,6.07,STAR
HR 1353,,64.65579167,-22.9703055,6.07,STAR A0
HR 1823,,81.90208333,-21.3756111,6.07,STAR
HR 199,,11.13458333,-62.4978055,6.07,STAR F5III
HR 5796,,233.9725,11.26561111,6.07,STAR
HR 640,55    Cas,33.62129167,66.52438889,6.07,STAR G0II
HR 6925,,276.9595833,3.74861111,6.07,STAR K3III
HR 6124,,246.7087916,2.3475,6.07,STAR G8III
HR 1573,,74.08291667,36.16888889,6.07,STAR B2I
HR 1558,,73.71379167,44.06080556,6.08,STAR A0V
HR 1741,,79.81120833,20.13469444,6.08,STAR G8II
HR 3739,,140.9979166,-51.7371944,6.08,STAR A7I
HR 5324,,213.7554166,-29.2818888,6.08,STAR A1V
HR 8493,,333.2204166,73.30719444,6.08,STAR K0II
HR 4034,,154.0379166,-11.2033055,6.08,STAR K0
HR 4634,,182.7704166,-61.2775,6.08,STAR F2IV
HR 4832,,190.7067083,-55.9471944,6.08,STAR B9V
HR 1537,96    Tau,72.43370833,15.90419444,6.08,STAR
HR 2686,,106.7179166,-24.9606111,6.08,STAR K2
HR 1296,,63.7575,57.46030556,6.08,STAR A4III
HR 4762,75    UMa,187.5179166,58.7675,6.08,STAR G8III
HR 1623,12    Cam,76.55079167,59.02111111,6.08,STAR K0III
HR 8312,,325.6892083,59.27111111,6.08,STAR K1III
HR 5656,25Iot2Lib,228.33,-19.6475,6.08,STAR A3V
HR 8273,,324.8670833,-10.5768888,6.08,STAR K0
HR 4821,,190.3167083,-13.0136111,6.08,STAR F3V
HR 6203,,250.2142083,12.395,6.08,STAR A3V
